Division,MatchDate,HomeTeam,AwayTeam,FTHome,FTAway,FTResult,HomeElo,AwayElo,OddHome,OddDraw,OddAway
SP1,2025-03-02,Leganes,Getafe,1.0,0.0,H,1581.47,1665.92,3.21,2.74,2.67
SP1,2025-03-02,Barcelona,Sociedad,4.0,0.0,H,1920.57,1721.13,1.26,5.97,11.44
SP1,2025-03-02,Mallorca,Alaves,1.0,1.0,D,1659.72,1615.72,2.27,3.05,3.57
SP1,2025-03-02,Osasuna,Valencia,3.0,3.0,D,1674.67,1642.1,2.31,3.16,3.32
SP1,2025-03-08,Celta,Leganes,2.0,1.0,H,1668.7,1581.47,1.56,4.04,6.37
SP1,2025-03-08,Alaves,Villarreal,1.0,0.0,H,1615.72,1769.09,3.07,3.32,2.4
SP1,2025-03-08,Valencia,Valladolid,2.0,1.0,H,1642.1,1531.71,1.39,4.5,9.27
SP1,2025-03-09,Getafe,Ath Madrid,2.0,1.0,H,1665.92,1881.32,4.48,3.1,1.98
SP1,2025-03-09,Real Madrid,Vallecano,2.0,1.0,H,1969.61,1662.86,1.28,5.97,10.23
SP1,2025-03-09,Ath Bilbao,Mallorca,1.0,1.0,D,1805.71,1659.72,1.63,3.73,6.01
SP1,2025-03-09,Betis,Las Palmas,1.0,0.0,H,1701.35,1591.44,1.45,4.61,7.02
SP1,2025-03-09,Sociedad,Sevilla,0.0,1.0,A,1721.13,1677.95,2.2,3.15,3.59
SP1,2025-03-10,Espanol,Girona,1.0,1.0,D,1618.04,1691.56,3.13,3.22,2.39
SP1,2025-03-14,Las Palmas,Alaves,2.0,2.0,D,1591.44,1615.72,2.91,3.02,2.7
SP1,2025-03-15,Valladolid,Celta,0.0,1.0,A,1532.26,1680.07,5.07,3.88,1.69
SP1,2025-03-15,Mallorca,Espanol,2.0,1.0,H,1666.57,1622.63,1.82,3.37,4.91
SP1,2025-03-15,Villarreal,Real Madrid,1.0,2.0,A,1763.39,1958.67,3.05,3.9,2.16
SP1,2025-03-15,Girona,Valencia,1.0,1.0,D,1693.56,1653.16,1.98,3.53,3.87
SP1,2025-03-16,Leganes,Betis,2.0,3.0,A,1590.39,1734.02,3.77,3.33,2.06
SP1,2025-03-16,Sevilla,Ath Bilbao,0.0,1.0,A,1694.63,1810.2,2.96,3.15,2.54
SP1,2025-03-16,Osasuna,Getafe,1.0,2.0,A,1676.49,1673.79,2.32,2.94,3.6
SP1,2025-03-16,Vallecano,Sociedad,2.0,2.0,D,1664.54,1695.49,2.49,3.08,3.12
SP1,2025-03-16,Ath Madrid,Barcelona,2.0,4.0,A,1881.95,1937.6,3.03,3.64,2.25
SP1,2025-03-27,Barcelona,Osasuna,3.0,0.0,H,1937.6,1676.49,1.28,6.34,8.82
SP1,2025-03-29,Sociedad,Valladolid,2.0,1.0,H,1695.49,1532.26,1.34,4.81,10.49
SP1,2025-03-29,Espanol,Ath Madrid,1.0,1.0,D,1622.63,1881.95,5.87,3.81,1.62
SP1,2025-03-29,Alaves,Vallecano,0.0,2.0,A,1634.09,1664.54,2.19,2.99,3.89
SP1,2025-03-29,Real Madrid,Leganes,3.0,2.0,H,1958.67,1590.39,1.15,8.37,17.3
SP1,2025-03-30,Getafe,Villarreal,1.0,2.0,A,1673.79,1763.39,3.28,3.14,2.35
SP1,2025-03-30,Barcelona,Girona,4.0,1.0,H,1937.6,1693.56,1.24,6.72,10.69
SP1,2025-03-30,Ath Bilbao,Osasuna,0.0,0.0,D,1810.2,1676.49,1.46,4.33,7.33
SP1,2025-03-30,Valencia,Mallorca,1.0,0.0,H,1653.16,1666.57,2.17,3.15,3.69
SP1,2025-03-30,Betis,Sevilla,2.0,1.0,H,1734.02,1694.63,1.89,3.52,4.26
SP1,2025-03-31,Celta,Las Palmas,1.0,1.0,D,1680.07,1591.35,1.57,4.17,5.64
SP1,2025-04-04,Vallecano,Espanol,0.0,4.0,A,1676.58,1622.03,1.69,3.55,5.88
SP1,2025-04-05,Girona,Alaves,0.0,1.0,A,1687.66,1620.99,2.08,3.36,3.69
SP1,2025-04-05,Real Madrid,Valencia,1.0,2.0,A,1964.24,1662.97,1.3,5.68,9.44
SP1,2025-04-05,Mallorca,Celta,1.0,2.0,A,1665.22,1681.55,2.68,3.09,2.85
SP1,2025-04-05,Barcelona,Betis,1.0,1.0,D,1954.88,1745.37,1.37,5.5,7.35
SP1,2025-04-06,Las Palmas,Sociedad,1.0,3.0,A,1595.76,1699.47,3.18,3.18,2.38
SP1,2025-04-06,Sevilla,Ath Madrid,1.0,2.0,A,1682.6,1865.31,3.41,3.29,2.21
SP1,2025-04-06,Valladolid,Getafe,0.0,4.0,A,1523.44,1675.86,4.62,3.18,1.93
SP1,2025-04-06,Villarreal,Ath Bilbao,0.0,0.0,D,1766.68,1811.44,2.22,3.38,3.28
SP1,2025-04-07,Leganes,Osasuna,1.0,1.0,D,1583.3,1669.48,2.71,3.1,2.79
SP1,2025-04-11,Valencia,Sevilla,1.0,0.0,H,1662.97,1682.6,2.34,3.12,3.36
SP1,2025-04-12,Sociedad,Mallorca,0.0,2.0,A,1699.47,1665.22,1.76,3.37,5.38
SP1,2025-04-12,Getafe,Las Palmas,1.0,3.0,A,1675.86,1595.76,1.78,3.44,5.1
SP1,2025-04-12,Celta,Espanol,0.0,2.0,A,1681.55,1622.03,1.64,3.81,5.69
SP1,2025-04-12,Leganes,Barcelona,0.0,1.0,A,1583.3,1954.88,8.41,5.94,1.31
SP1,2025-04-13,Osasuna,Girona,2.0,1.0,H,1669.48,1687.66,2.46,3.2,3.02
SP1,2025-04-13,Alaves,Real Madrid,0.0,1.0,A,1620.99,1964.24,5.23,4.13,1.62
SP1,2025-04-13,Betis,Villarreal,1.0,2.0,A,1745.37,1766.68,2.32,3.52,2.98
SP1,2025-04-13,Ath Bilbao,Vallecano,3.0,1.0,H,1811.44,1676.58,1.76,3.44,5.16
SP1,2025-04-14,Ath Madrid,Valladolid,4.0,2.0,H,1865.31,1523.44,1.13,8.56,19.92
SP1,2025-04-18,Espanol,Getafe,1.0,0.0,H,1659.86,1669.62,2.8,2.74,3.05
SP1,2025-04-19,Vallecano,Valencia,1.0,1.0,D,1648.59,1685.0,2.29,3.13,3.37
SP1,2025-04-19,Barcelona,Celta,4.0,3.0,H,1955.37,1675.11,1.3,6.1,8.61
SP1,2025-04-19,Mallorca,Leganes,0.0,0.0,D,1671.2,1581.54,1.88,3.15,4.93
SP1,2025-04-19,Las Palmas,Ath Madrid,1.0,0.0,H,1602.74,1871.39,5.79,4.2,1.56
SP1,2025-04-20,Valladolid,Osasuna,2.0,3.0,A,1509.63,1674.97,4.5,3.49,1.84
SP1,2025-04-20,Villarreal,Sociedad,2.0,2.0,D,1774.87,1693.05,1.7,3.85,4.94
SP1,2025-04-20,Sevilla,Alaves,1.0,1.0,D,1670.54,1629.18,2.07,3.07,4.14
SP1,2025-04-20,Real Madrid,Ath Bilbao,1.0,0.0,H,1940.91,1816.69,1.67,3.94,5.04
SP1,2025-04-21,Girona,Betis,1.0,3.0,A,1669.04,1744.07,2.83,3.39,2.49
SP1,2025-04-22,Valencia,Espanol,1.0,1.0,D,1685.0,1659.86,1.98,3.34,4.13
SP1,2025-04-22,Barcelona,Mallorca,1.0,0.0,H,1955.37,1671.2,1.23,6.61,12.07
SP1,2025-04-23,Ath Bilbao,Las Palmas,1.0,0.0,H,1816.69,1602.74,1.36,5.0,8.48
SP1,2025-04-23,Celta,Villarreal,3.0,0.0,H,1675.11,1774.87,2.52,3.41,2.77
SP1,2025-04-23,Alaves,Sociedad,1.0,0.0,H,1629.18,1693.05,2.37,3.04,3.32
SP1,2025-04-23,Getafe,Real Madrid,0.0,1.0,A,1669.62,1940.91,4.7,3.64,1.77
SP1,2025-04-24,Leganes,Girona,1.0,1.0,D,1581.54,1669.04,2.76,3.05,2.77
SP1,2025-04-24,Osasuna,Sevilla,1.0,0.0,H,1674.97,1670.54,2.49,3.03,3.15
SP1,2025-04-24,Ath Madrid,Vallecano,3.0,0.0,H,1871.39,1648.59,1.55,4.03,6.28
SP1,2025-04-24,Betis,Valladolid,5.0,1.0,H,1744.07,1509.63,1.19,7.04,14.88
SP1,2025-04-27,Villarreal,Espanol,1.0,0.0,H,1774.87,1659.86,1.44,4.85,6.28
SP1,2025-05-02,Vallecano,Getafe,1.0,0.0,H,1642.44,1658.25,2.42,2.98,3.38
SP1,2025-05-03,Alaves,Ath Madrid,0.0,0.0,D,1639.32,1861.41,3.76,3.15,2.14
SP1,2025-05-03,Villarreal,Osasuna,4.0,2.0,H,1758.73,1685.52,1.54,4.4,5.77
SP1,2025-05-03,Las Palmas,Valencia,2.0,3.0,A,1612.04,1682.34,2.59,3.34,2.73
SP1,2025-05-03,Valladolid,Barcelona,1.0,2.0,A,1499.12,1954.15,14.72,8.53,1.15
SP1,2025-05-04,Real Madrid,Celta,3.0,2.0,H,1940.99,1687.79,1.36,5.64,7.26
SP1,2025-05-04,Sevilla,Leganes,2.0,2.0,D,1660.25,1584.81,1.79,3.41,4.99
SP1,2025-05-04,Espanol,Betis,1.0,2.0,A,1663.49,1759.23,3.37,2.98,2.39
SP1,2025-05-04,Sociedad,Ath Bilbao,0.0,0.0,D,1687.36,1817.98,2.47,3.14,3.04
SP1,2025-05-05,Girona,Mallorca,1.0,0.0,H,1656.81,1664.38,2.02,3.2,4.07
SP1,2025-05-09,Las Palmas,Vallecano,0.0,1.0,A,1612.04,1642.44,2.47,3.29,2.98
SP1,2025-05-10,Valencia,Getafe,3.0,0.0,H,1682.34,1658.25,2.05,3.12,4.13
SP1,2025-05-10,Celta,Sevilla,3.0,2.0,H,1687.79,1660.25,1.83,3.66,4.34
SP1,2025-05-10,Girona,Villarreal,0.0,1.0,A,1656.81,1758.73,3.12,3.72,2.16
SP1,2025-05-10,Mallorca,Valladolid,2.0,1.0,H,1664.38,1499.12,1.34,5.0,9.97
SP1,2025-05-10,Ath Madrid,Sociedad,4.0,0.0,H,1861.41,1687.36,1.68,3.83,5.18
SP1,2025-05-11,Leganes,Espanol,3.0,2.0,H,1584.81,1663.49,2.41,3.07,3.22
SP1,2025-05-11,Barcelona,Real Madrid,4.0,3.0,H,1954.15,1940.99,1.97,4.08,3.34
SP1,2025-05-11,Ath Bilbao,Alaves,1.0,0.0,H,1817.98,1639.32,1.88,3.24,4.68
SP1,2025-05-11,Betis,Osasuna,1.0,1.0,D,1759.23,1685.52,1.64,3.98,5.24
SP1,2025-05-13,Valladolid,Girona,0.0,1.0,A,1499.12,1656.81,4.59,3.88,1.75
SP1,2025-05-13,Sociedad,Celta,0.0,1.0,A,1687.36,1687.79,2.37,3.32,3.12
SP1,2025-05-13,Sevilla,Las Palmas,1.0,0.0,H,1660.25,1612.04,1.69,3.73,5.37
SP1,2025-05-14,Alaves,Valencia,1.0,0.0,H,1639.32,1682.34,2.16,3.17,3.69
SP1,2025-05-14,Villarreal,Leganes,3.0,0.0,H,1758.73,1584.81,1.34,5.26,8.73
SP1,2025-05-14,Real Madrid,Mallorca,2.0,1.0,H,1940.99,1664.38,1.38,5.06,7.87
SP1,2025-05-15,Vallecano,Betis,2.0,2.0,D,1651.11,1765.54,3.05,3.13,2.48
SP1,2025-05-15,Osasuna,Ath Madrid,2.0,0.0,H,1676.5,1856.09,3.74,3.3,2.08
SP1,2025-05-15,Espanol,Barcelona,0.0,2.0,A,1640.97,1946.63,9.34,5.76,1.3
SP1,2025-05-15,Getafe,Ath Bilbao,0.0,2.0,A,1634.54,1786.69,3.4,2.65,2.64
SP1,2025-05-18,Ath Madrid,Betis,4.0,1.0,H,1856.09,1765.54,1.95,3.72,3.69
SP1,2025-05-18,Barcelona,Villarreal,2.0,3.0,A,1946.63,1769.85,1.85,4.15,3.7
SP1,2025-05-18,Celta,Vallecano,1.0,2.0,A,1694.08,1651.11,1.78,3.91,4.32
SP1,2025-05-18,Las Palmas,Leganes,0.0,1.0,A,1583.07,1585.0,2.9,3.45,2.39
SP1,2025-05-18,Mallorca,Getafe,1.0,2.0,A,1652.13,1634.54,2.01,3.2,4.16
SP1,2025-05-18,Osasuna,Espanol,2.0,0.0,H,1676.5,1640.97,1.83,3.48,4.59
SP1,2025-05-18,Sevilla,Real Madrid,0.0,2.0,A,1648.82,1931.44,4.13,3.99,1.78
SP1,2025-05-18,Sociedad,Girona,3.0,2.0,H,1666.2,1655.05,2.13,3.08,3.88
SP1,2025-05-18,Valencia,Ath Bilbao,0.0,1.0,A,1685.01,1786.69,2.24,2.99,3.73
SP1,2025-05-18,Valladolid,Alaves,0.0,1.0,A,1482.18,1641.15,5.73,3.84,1.62
SP1,2025-05-23,Betis,Valencia,1.0,1.0,D,1765.54,1685.01,1.96,3.78,3.66
SP1,2025-05-24,Real Madrid,Sociedad,2.0,0.0,H,1931.44,1666.2,1.42,5.04,6.72
SP1,2025-05-24,Espanol,Las Palmas,2.0,0.0,H,1640.97,1583.07,1.38,4.88,8.3
SP1,2025-05-24,Leganes,Valladolid,3.0,0.0,H,1585.0,1482.18,1.32,5.42,9.4
SP1,2025-05-24,Alaves,Osasuna,1.0,1.0,D,1641.15,1676.5,3.2,3.2,2.36
SP1,2025-05-24,Getafe,Celta,1.0,2.0,A,1634.54,1694.08,4.22,3.65,1.86
SP1,2025-05-24,Vallecano,Mallorca,0.0,0.0,D,1651.11,1652.13,1.53,4.1,6.46
SP1,2025-05-25,Girona,Ath Madrid,0.0,4.0,A,1655.05,1856.09,3.71,3.75,1.95
SP1,2025-05-25,Villarreal,Sevilla,4.0,2.0,H,1769.85,1648.82,1.46,4.89,6.15
SP1,2025-05-25,Ath Bilbao,Barcelona,0.0,3.0,A,1786.69,1946.63,3.22,3.75,2.11
SP1,2025-08-15,Girona,Vallecano,1.0,3.0,A,1637.03,1658.48,2.25,3.25,3.3
SP1,2025-08-15,Villarreal,Oviedo,2.0,0.0,H,1785.55,1574.9,1.4,4.75,8.0
SP1,2025-08-16,Mallorca,Barcelona,0.0,3.0,A,1641.25,1945.43,7.0,5.0,1.4
SP1,2025-08-16,Alaves,Levante,2.0,1.0,H,1644.12,1605.75,2.15,3.0,3.8
SP1,2025-08-16,Valencia,Sociedad,1.0,1.0,D,1679.42,1667.32,2.6,2.9,3.1
SP1,2025-08-17,Celta,Getafe,0.0,2.0,A,1689.27,1625.76,1.73,3.5,5.25
SP1,2025-08-17,Ath Bilbao,Sevilla,3.0,2.0,H,1789.31,1637.12,1.57,3.9,6.0
SP1,2025-08-17,Espanol,Ath Madrid,2.0,1.0,H,1634.66,1855.35,6.0,3.9,1.57
SP1,2025-08-18,Elche,Betis,1.0,1.0,D,1569.98,1742.14,3.4,3.3,2.2
SP1,2025-08-19,Real Madrid,Osasuna,1.0,0.0,H,1936.13,1697.22,1.22,6.25,13.0
SP1,2025-08-22,Betis,Alaves,1.0,0.0,H,1739.02,1651.36,1.91,3.4,4.2
SP1,2025-08-23,Mallorca,Celta,1.0,1.0,D,1637.31,1675.86,3.0,3.1,2.55
SP1,2025-08-23,Ath Madrid,Elche,1.0,1.0,D,1841.03,1573.1,1.25,5.25,15.0
SP1,2025-08-23,Levante,Barcelona,2.0,3.0,A,1598.51,1949.37,11.0,6.0,1.25
SP1,2025-08-24,Osasuna,Valencia,1.0,0.0,H,1694.18,1677.37,2.4,3.2,3.1
SP1,2025-08-24,Sociedad,Espanol,2.0,2.0,D,1669.37,1648.98,1.8,3.4,5.0
SP1,2025-08-24,Villarreal,Girona,5.0,0.0,H,1789.03,1625.92,1.53,4.33,6.0
SP1,2025-08-24,Oviedo,Real Madrid,0.0,3.0,A,1571.42,1939.17,9.5,5.5,1.3
SP1,2025-08-25,Ath Bilbao,Vallecano,1.0,0.0,H,1793.86,1669.59,1.7,3.5,5.5
SP1,2025-08-25,Sevilla,Getafe,1.0,2.0,A,1632.57,1639.17,2.25,3.0,3.6
SP1,2025-08-27,Celta,Betis,1.0,1.0,D,1676.47,1745.01,2.2,3.4,3.25
SP1,2025-08-29,Elche,Levante,2.0,0.0,H,1580.47,1595.35,2.15,3.25,3.5
SP1,2025-08-29,Valencia,Getafe,3.0,0.0,H,1669.55,1650.7,2.3,2.9,3.6
SP1,2025-08-30,Alaves,Ath Madrid,1.0,1.0,D,1645.37,1833.66,4.75,3.5,1.8
SP1,2025-08-30,Oviedo,Sociedad,1.0,0.0,H,1568.51,1667.09,3.5,3.1,2.25
SP1,2025-08-30,Girona,Sevilla,0.0,2.0,A,1621.59,1621.04,2.4,3.3,3.0
SP1,2025-08-30,Real Madrid,Mallorca,2.0,1.0,H,1942.07,1636.69,1.18,7.0,15.0
SP1,2025-08-31,Celta,Villarreal,1.0,1.0,D,1676.72,1793.37,2.75,3.5,2.5
SP1,2025-08-31,Betis,Ath Bilbao,1.0,2.0,A,1744.76,1799.01,3.0,3.1,2.55
SP1,2025-08-31,Espanol,Osasuna,1.0,0.0,H,1651.25,1702.01,2.38,3.2,3.1
SP1,2025-08-31,Vallecano,Barcelona,1.0,1.0,D,1664.44,1952.53,6.25,5.5,1.4
SP1,2025-09-12,Sevilla,Elche,2.0,2.0,D,1632.77,1589.18,1.85,3.4,4.5
SP1,2025-09-13,Getafe,Oviedo,2.0,0.0,H,1642.93,1579.62,1.95,3.1,4.5
SP1,2025-09-13,Sociedad,Real Madrid,1.0,2.0,A,1655.99,1944.25,5.0,4.33,1.6
SP1,2025-09-13,Ath Bilbao,Alaves,0.0,1.0,A,1809.17,1648.91,1.6,3.9,5.75
SP1,2025-09-13,Ath Madrid,Villarreal,2.0,0.0,H,1830.13,1791.75,1.8,3.7,4.33
SP1,2025-09-14,Celta,Girona,1.0,1.0,D,1678.34,1609.86,1.73,3.9,4.75
SP1,2025-09-14,Levante,Betis,2.0,2.0,D,1586.64,1734.6,3.25,3.25,2.3
SP1,2025-09-14,Osasuna,Vallecano,2.0,0.0,H,1692.27,1670.2,2.55,3.2,2.9
SP1,2025-09-14,Barcelona,Valencia,6.0,0.0,H,1946.77,1677.32,1.22,7.0,11.0
SP1,2025-09-15,Espanol,Mallorca,3.0,2.0,H,1660.99,1634.52,2.1,3.4,3.5
SP1,2025-09-19,Betis,Sociedad,3.0,1.0,H,1732.12,1651.75,1.91,3.6,3.75
SP1,2025-09-20,Girona,Levante,0.0,4.0,A,1613.4,1589.12,1.91,3.6,4.0
SP1,2025-09-20,Real Madrid,Espanol,2.0,0.0,H,1948.48,1668.55,1.2,7.0,13.0
SP1,2025-09-20,Alaves,Sevilla,1.0,2.0,A,1664.51,1629.87,2.25,3.1,3.5
SP1,2025-09-20,Villarreal,Osasuna,2.0,1.0,H,1784.51,1699.96,1.55,4.33,5.5
SP1,2025-09-20,Valencia,Ath Bilbao,2.0,0.0,H,1674.71,1793.56,3.0,3.0,2.55
SP1,2025-09-21,Vallecano,Celta,1.0,1.0,D,1662.52,1674.8,2.3,3.3,3.2
SP1,2025-09-21,Mallorca,Ath Madrid,1.0,1.0,D,1626.96,1837.37,5.0,3.6,1.75
SP1,2025-09-21,Elche,Oviedo,1.0,0.0,H,1592.08,1573.03,1.91,3.2,4.5
SP1,2025-09-21,Barcelona,Getafe,3.0,0.0,H,1949.38,1649.52,1.22,6.5,12.0
SP1,2025-09-23,Ath Bilbao,Girona,1.0,1.0,D,1781.89,1601.02,1.45,4.33,7.0
SP1,2025-09-23,Espanol,Valencia,2.0,2.0,D,1666.07,1686.39,2.25,3.1,3.4
SP1,2025-09-23,Levante,Real Madrid,1.0,4.0,A,1601.5,1950.96,7.5,5.75,1.33
SP1,2025-09-23,Sevilla,Villarreal,1.0,2.0,A,1642.53,1790.57,3.1,3.4,2.3
SP1,2025-09-24,Getafe,Alaves,1.0,1.0,D,1647.28,1651.86,2.3,2.9,3.6
SP1,2025-09-24,Ath Madrid,Vallecano,3.0,2.0,H,1833.29,1661.16,1.5,4.5,6.0
SP1,2025-09-24,Sociedad,Mallorca,1.0,0.0,H,1645.58,1631.04,1.8,3.4,4.75
SP1,2025-09-25,Osasuna,Elche,1.0,1.0,D,1693.89,1599.84,1.95,3.25,4.33
SP1,2025-09-25,Oviedo,Barcelona,1.0,3.0,A,1565.26,1951.61,10.0,5.75,1.25
SP1,2025-09-26,Girona,Espanol,0.0,0.0,D,1607.02,1664.94,2.45,3.3,2.88
SP1,2025-09-27,Getafe,Levante,1.0,1.0,D,1645.7,1598.32,2.05,3.1,4.1
SP1,2025-09-27,Ath Madrid,Real Madrid,5.0,2.0,H,1837.45,1954.14,3.0,3.6,2.3
SP1,2025-09-27,Mallorca,Alaves,1.0,0.0,H,1623.15,1653.44,2.35,3.0,3.4
SP1,2025-09-27,Villarreal,Ath Bilbao,1.0,0.0,H,1798.09,1775.89,2.1,3.25,3.7
SP1,2025-09-28,Vallecano,Sevilla,0.0,1.0,A,1656.99,1635.01,2.0,3.3,4.0
SP1,2025-09-28,Elche,Celta,2.0,1.0,H,1604.0,1676.16,2.88,3.1,2.6
SP1,2025-09-28,Barcelona,Sociedad,2.0,1.0,H,1954.26,1653.47,1.27,5.75,10.0
SP1,2025-09-28,Betis,Osasuna,2.0,0.0,H,1738.28,1689.73,1.75,3.8,4.5
SP1,2025-09-30,Valencia,Oviedo,1.0,2.0,A,1687.52,1562.61,1.7,3.5,5.5
SP1,2025-10-03,Osasuna,Getafe,2.0,1.0,H,1682.75,1642.71,2.15,2.9,4.1
SP1,2025-10-04,Oviedo,Levante,0.0,2.0,A,1577.48,1601.32,2.5,3.3,2.88
SP1,2025-10-04,Girona,Valencia,2.0,1.0,H,1606.96,1672.65,2.45,3.5,2.8
SP1,2025-10-04,Ath Bilbao,Mallorca,2.0,1.0,H,1768.21,1632.3,1.53,3.8,7.0
SP1,2025-10-04,Real Madrid,Villarreal,3.0,1.0,H,1942.52,1805.77,1.45,5.0,6.0
SP1,2025-10-05,Alaves,Elche,3.0,1.0,H,1644.29,1614.35,2.3,3.1,3.3
SP1,2025-10-05,Sevilla,Barcelona,4.0,1.0,H,1647.33,1956.49,5.75,5.25,1.45
SP1,2025-10-05,Espanol,Betis,1.0,2.0,A,1665.0,1745.26,2.63,3.4,2.63
SP1,2025-10-05,Sociedad,Vallecano,0.0,1.0,A,1651.24,1644.68,2.05,3.6,3.5
SP1,2025-10-05,Celta,Ath Madrid,1.0,1.0,D,1665.81,1849.07,4.5,3.8,1.75
SP1,2025-10-17,Oviedo,Espanol,0.0,2.0,A,1566.45,1655.58,3.0,3.1,2.5
SP1,2025-10-18,Sevilla,Mallorca,1.0,3.0,A,1663.48,1627.4,1.85,3.3,4.75
SP1,2025-10-18,Barcelona,Girona,2.0,1.0,H,1940.34,1617.13,1.2,7.0,12.0
SP1,2025-10-18,Villarreal,Betis,2.0,2.0,D,1800.89,1754.68,1.91,3.6,4.0
SP1,2025-10-18,Ath Madrid,Osasuna,1.0,0.0,H,1845.66,1689.95,1.38,4.75,8.5
SP1,2025-10-19,Elche,Ath Bilbao,0.0,0.0,D,1606.89,1773.1,3.75,3.25,2.1
SP1,2025-10-19,Celta,Sociedad,1.0,1.0,D,1669.22,1639.35,2.1,3.4,3.5
SP1,2025-10-19,Levante,Vallecano,0.0,3.0,A,1612.36,1656.57,2.88,3.25,2.5
SP1,2025-10-19,Getafe,Real Madrid,0.0,1.0,A,1635.51,1947.4,8.0,4.33,1.42
SP1,2025-10-20,Alaves,Valencia,0.0,0.0,D,1651.76,1662.49,2.25,3.0,3.6
SP1,2025-10-24,Sociedad,Sevilla,2.0,1.0,H,1641.88,1650.78,1.95,3.5,3.8
SP1,2025-10-25,Girona,Oviedo,3.0,3.0,D,1615.14,1557.28,1.8,3.5,4.75
SP1,2025-10-25,Espanol,Elche,1.0,0.0,H,1664.74,1609.85,1.95,3.25,4.1
SP1,2025-10-25,Ath Bilbao,Getafe,0.0,1.0,A,1770.13,1631.71,1.67,3.5,6.0
SP1,2025-10-25,Valencia,Villarreal,0.0,2.0,A,1663.9,1797.93,3.1,3.6,2.2
SP1,2025-10-26,Mallorca,Levante,1.0,1.0,D,1640.1,1601.9,2.1,3.3,3.6
SP1,2025-10-26,Real Madrid,Barcelona,2.0,1.0,H,1951.2,1942.32,1.95,4.1,3.3
SP1,2025-10-26,Osasuna,Celta,2.0,3.0,A,1685.47,1666.69,2.35,3.2,3.2
SP1,2025-10-26,Vallecano,Alaves,1.0,0.0,H,1667.02,1650.35,2.1,3.1,3.9
SP1,2025-10-27,Betis,Ath Madrid,0.0,2.0,A,1757.64,1850.15,3.1,3.6,2.2
SP1,2025-10-31,Getafe,Girona,2.0,1.0,H,1646.87,1611.87,2.15,3.0,3.8
SP1,2025-11-01,Villarreal,Vallecano,4.0,0.0,H,1805.83,1674.85,1.7,3.8,5.0
SP1,2025-11-01,Ath Madrid,Sevilla,3.0,0.0,H,1859.21,1642.24,1.33,5.0,9.0
SP1,2025-11-01,Sociedad,Ath Bilbao,3.0,2.0,H,1650.42,1754.97,2.7,3.0,2.8
SP1,2025-11-01,Real Madrid,Valencia,4.0,0.0,H,1959.24,1656.0,1.17,8.0,15.0
SP1,2025-11-02,Levante,Celta,1.0,2.0,A,1604.65,1678.92,2.88,3.4,2.45
SP1,2025-11-02,Alaves,Espanol,2.0,1.0,H,1642.52,1671.55,2.38,3.0,3.3
SP1,2025-11-02,Barcelona,Elche,3.0,1.0,H,1934.28,1603.04,1.22,6.25,12.0
SP1,2025-11-02,Betis,Mallorca,3.0,0.0,H,1748.57,1637.35,1.57,4.2,5.25
SP1,2025-11-03,Oviedo,Osasuna,0.0,0.0,D,1560.55,1673.24,3.0,3.1,2.5
SP1,2025-11-07,Elche,Sociedad,1.0,1.0,D,1601.14,1661.7,2.7,3.2,2.7
SP1,2025-11-08,Girona,Alaves,1.0,0.0,H,1604.54,1651.63,2.4,3.25,3.0
SP1,2025-11-08,Sevilla,Osasuna,1.0,0.0,H,1638.87,1671.73,2.15,3.3,3.5
SP1,2025-11-08,Ath Madrid,Levante,3.0,1.0,H,1862.59,1595.06,1.22,6.5,12.0
SP1,2025-11-08,Espanol,Villarreal,0.0,2.0,A,1662.44,1810.83,2.8,3.5,2.38
SP1,2025-11-09,Ath Bilbao,Oviedo,1.0,0.0,H,1743.7,1562.06,1.5,3.8,8.0
SP1,2025-11-09,Vallecano,Real Madrid,0.0,0.0,D,1669.85,1961.44,5.25,5.0,1.5
SP1,2025-11-09,Mallorca,Getafe,1.0,0.0,H,1631.91,1654.2,2.5,2.9,3.2
SP1,2025-11-09,Valencia,Betis,1.0,1.0,D,1653.8,1754.01,3.3,3.4,2.2
SP1,2025-11-09,Celta,Barcelona,2.0,4.0,A,1688.51,1936.18,4.5,4.2,1.65
SP1,2025-11-21,Valencia,Levante,1.0,0.0,H,1654.95,1592.43,2.0,3.5,3.7
SP1,2025-11-22,Alaves,Celta,0.0,1.0,A,1642.0,1683.44,2.6,3.0,2.9
SP1,2025-11-22,Barcelona,Ath Bilbao,4.0,0.0,H,1941.25,1747.68,1.36,5.5,7.0
SP1,2025-11-22,Osasuna,Sociedad,1.0,3.0,A,1662.51,1661.68,2.8,3.1,2.7
SP1,2025-11-22,Villarreal,Mallorca,2.0,1.0,H,1818.34,1640.83,1.44,4.75,7.0
SP1,2025-11-23,Oviedo,Vallecano,0.0,0.0,D,1558.07,1675.68,3.5,3.2,2.2
SP1,2025-11-23,Betis,Girona,1.0,1.0,D,1752.86,1614.17,1.53,4.33,5.75
SP1,2025-11-23,Getafe,Ath Madrid,0.0,1.0,A,1645.28,1865.22,5.25,3.5,1.73
SP1,2025-11-23,Elche,Real Madrid,2.0,2.0,D,1601.15,1955.61,7.0,5.25,1.38
SP1,2025-11-24,Espanol,Sevilla,2.0,1.0,H,1654.93,1648.09,2.05,3.3,3.8
SP1,2025-11-28,Getafe,Elche,1.0,0.0,H,1639.59,1608.05,2.25,2.88,3.8
